80.4935,7.31E+05,73.1225
92.3539,7.33E+05,73.3411
34.9176,3.83E+11,54.6576
110.5521,3.83E+11,72.2467
28.9406,5.13E+05,51.2556
95.7096,2.04E+05,20.3931
