44.969,492.78,56.065,5.61E+05
44.883,492.57,67.142,6.71E+05
44.857,490.17,70.822,7.08E+05
44.826,489.24,71.058,7.11E+05
44.803,484.45,72.449,7.24E+05
44.643,484.68,72.427,7.24E+05
44.641,484.72,72.561,7.26E+05
44.627,484.44,71.937,7.19E+05
44.473,481.24,65.07,6.51E+05
44.468,482.47,51.148,5.11E+05
44.433,480.19,72.299,7.23E+05
44.361,479.56,64.635,6.46E+05
44.325,478.6,66.974,6.70E+05
44.317,478.63,65.322,6.53E+05
44.227,476.25,66.804,6.68E+05
44.221,475.27,71.347,7.13E+05
44.21,476.9,59.115,5.91E+05
44.115,473.28,62.734,6.27E+05
44.091,472.73,72.552,7.26E+05
43.967,471.21,67.6,6.76E+05
43.935,469.41,72.087,7.21E+05
43.89,469.03,60.949,6.09E+05
43.881,469.1,57.14,5.71E+05
43.876,468.28,64.125,6.41E+05
43.86,469.42,70.845,7.08E+05
43.792,466.37,70.238,7.02E+05
43.728,465.55,71.047,7.10E+05
43.69,464.59,70.191,7.02E+05
43.685,464.08,72.489,7.25E+05
43.594,463.13,65.419,6.54E+05
43.561,460.05,71.712,7.17E+05
43.549,461.96,67.228,6.72E+05
43.544,462.73,64.487,6.45E+05
43.371,457.55,71.607,7.16E+05
43.36,457.45,66.704,6.67E+05
43.342,457.5,71.218,7.12E+05
43.279,456.98,68.855,6.89E+05
43.271,455.33,71.681,7.17E+05
43.211,453.97,71.531,7.15E+05
43.086,451.35,72.01,7.20E+05
43.047,451.62,69.379,6.94E+05
43.032,450.43,72.203,7.22E+05
43.013,450.42,54.312,5.43E+05
42.987,449.35,72.121,7.21E+05
42.979,449.37,70.671,7.07E+05
42.964,449.78,62.962,6.30E+05
42.941,449.19,71.06,7.11E+05
42.802,446.99,63.478,6.35E+05
42.796,445.35,71.705,7.17E+05
42.792,445.91,69.5,6.95E+05
42.79,445.47,72.188,7.22E+05
42.748,444.68,71.674,7.17E+05
42.737,444.33,72.437,7.24E+05
42.601,442.01,71.801,7.18E+05
42.577,440.79,72.08,7.21E+05
42.549,440.27,72.336,7.23E+05
42.489,439.93,66.611,6.66E+05
42.476,439.83,71.239,7.12E+05
42.408,438.54,69.372,6.94E+05
42.348,435.94,71.616,7.16E+05
42.303,435.79,61.472,6.15E+05
42.303,435.47,71.405,7.14E+05
42.3,435.07,65.729,6.57E+05
42.259,433.88,63.152,6.32E+05
42.254,434.79,65.262,6.53E+05
42.239,433.87,71.886,7.19E+05
42.202,432.97,71.068,7.11E+05
42.162,432.75,72.327,7.23E+05
42.161,433.09,60.903,6.09E+05
42.011,429.89,60.817,6.08E+05
41.944,427.83,69.233,6.92E+05
41.859,426.63,68.209,6.82E+05
41.786,425.9,62.059,6.21E+05
41.698,423.45,53.206,5.32E+05
41.683,423.24,70.218,7.02E+05
41.681,422.92,71.318,7.13E+05
41.679,422.43,72.011,7.20E+05
41.661,422.68,69.163,6.92E+05
41.649,422.57,71.747,7.17E+05
41.601,421.14,67.964,6.80E+05
41.6,421.16,69.322,6.93E+05
41.454,417.82,67.763,6.78E+05
41.392,416.88,70.076,7.01E+05
41.373,415.51,55.149,5.51E+05
41.282,415.01,63.771,6.38E+05
41.158,412.88,69.338,6.93E+05
41.081,411.4,70.257,7.03E+05
41.039,409.89,68.418,6.84E+05
40.99,408.75,55.723,5.57E+05
40.958,409.19,65.397,6.54E+05
40.943,407.58,71.966,7.20E+05
40.937,408.48,46.313,4.63E+05
40.93,407.79,71.626,7.16E+05
40.911,407.64,64.224,6.42E+05
40.873,406.25,71.828,7.18E+05
