45.923,495.98,15.103,1.51E+05
46.044,500.81,15.153,1.52E+05
47.066,527.49,0.94517,9451.7
48.068,541.8,11.945,1.19E+05
48.176,551.32,1.0794,10794
48.378,555.69,0.86786,8678.6
48.42,555.58,20.42,2.04E+05
48.449,561.96,1.4212,14212
48.59,565.51,1.0668,10668
48.877,573.87,1.4651,14651
50.707,606.91,14.972,1.50E+05
52.196,648.26,0.82454,8245.4
52.244,646.27,19.184,1.92E+05
53.005,664.42,17.766,1.78E+05
53.686,677.84,12.612,1.26E+05
53.797,694.85,1.3611,13611
54.34,695.56,14.643,1.46E+05
55.664,725.72,12.258,1.23E+05
56.111,756.4,1.4114,14114
56.5,754.15,17.074,1.71E+05
57.192,780.1,22.686,2.27E+05
57.22,773.09,15.771,1.58E+05
57.455,782.99,0.96848,9684.8
58.163,804.75,0.95832,9583.2
59.399,836.81,24.241,2.42E+05
59.578,840.42,0.86618,8661.8
60.953,882.17,21.117,2.11E+05
62.08,908.12,13.826,1.38E+05
62.164,925.19,0.89641,8964.1
62.224,918.7,23.633,2.36E+05
62.65,930.91,20.248,2.02E+05
62.702,931.5,20.438,2.04E+05
63.552,951.62,14.245,1.42E+05
64.092,970.92,20.687,2.07E+05
64.33,980.91,18.302,1.83E+05
64.743,994.36,19.754,1.98E+05
65.083,1005.7,18.432,1.84E+05
65.659,1024.2,23.342,2.33E+05
65.693,1022.9,0.77837,7783.7
65.988,1030.9,18.611,1.86E+05
66.008,1028.1,16.49,1.65E+05
66.427,1044.5,19.175,1.92E+05
66.769,1059.7,21.384,2.14E+05
67.044,1076.7,27.396,2.74E+05
67.148,1061.5,14.948,1.49E+05
67.29,1076.4,21.399,2.14E+05
67.298,1077.2,23.719,2.37E+05
67.449,1075.9,21.341,2.13E+05
67.676,1086.1,23.562,2.36E+05
67.773,1084.1,13.565,1.36E+05
68.005,1096.2,19.906,1.99E+05
68.031,1091.9,13.756,1.38E+05
68.032,1105.2,28.127,2.81E+05
68.123,1103.6,23.552,2.36E+05
68.143,1094.8,15.3,1.53E+05
68.255,1109.4,22.142,2.21E+05
68.439,1102.8,15.066,1.51E+05
68.599,1114.1,18.123,1.81E+05
68.655,1109.2,12.973,1.30E+05
68.714,1135.8,1.4054,14054
68.875,1125.1,23.667,2.37E+05
69.573,1142.6,18.267,1.83E+05
69.747,1161.5,1.0477,10477
69.857,1157.9,21.423,2.14E+05
69.941,1167.8,25.991,2.60E+05
70.238,1164.8,17.272,1.73E+05
70.628,1180,17.86,1.79E+05
70.76,1186.8,16.471,1.65E+05
70.909,1182.9,13.212,1.32E+05
71.152,1203.2,25.724,2.57E+05
71.235,1205.3,20.513,2.05E+05
71.322,1213.6,25.545,2.55E+05
71.434,1211.2,23.653,2.37E+05
71.541,1215.9,23.645,2.36E+05
72.036,1234.6,20.504,2.05E+05
72.045,1230.8,11.831,1.18E+05
72.129,1235.3,22.67,2.27E+05
72.158,1236.3,22.719,2.27E+05
72.267,1237.6,21.876,2.19E+05
72.451,1240.1,14.719,1.47E+05
72.462,1247.1,22.108,2.21E+05
72.689,1253.6,14.936,1.49E+05
72.86,1255.1,14.804,1.48E+05
73.086,1256,14.973,1.50E+05
73.233,1277.3,26.196,2.62E+05
73.334,1283.6,26.762,2.68E+05
73.607,1306.7,1.1824,11824
74.129,1303,18.945,1.89E+05
74.181,1298,16.656,1.67E+05
74.789,1321.8,15.208,1.52E+05
74.898,1331.3,21.29,2.13E+05
75.084,1346.8,25.309,2.53E+05
75.11,1343.5,24.663,2.47E+05
75.129,1342.9,21.567,2.16E+05
75.154,1361.5,0.95976,9597.6
75.224,1348.2,24.372,2.44E+05
75.235,1338.5,20.627,2.06E+05
75.442,1352.2,25.151,2.52E+05
75.668,1356.8,19.341,1.93E+05
75.86,1371.3,26.585,2.66E+05
76.346,1383.9,25.461,2.55E+05
76.382,1381.3,17.402,1.74E+05
76.484,1383.2,17.699,1.77E+05
76.577,1398.4,24.541,2.45E+05
76.868,1397.3,18.857,1.89E+05
77.07,1414.1,25.425,2.54E+05
77.084,1402.3,15.088,1.51E+05
77.089,1414.5,25.326,2.53E+05
77.297,1424.9,22.605,2.26E+05
77.348,1422.1,25.57,2.56E+05
77.377,1428.2,25.664,2.57E+05
77.675,1443.9,22.402,2.24E+05
77.899,1448.4,27.314,2.73E+05
78.017,1445.4,23.952,2.40E+05
78.095,1443.1,22.955,2.30E+05
78.24,1440.4,12.271,1.23E+05
78.372,1454.7,18.253,1.83E+05
78.423,1453.1,17.434,1.74E+05
78.515,1474.3,29.988,3.00E+05
78.6,1466.1,23.846,2.38E+05
78.777,1466.6,16.966,1.70E+05
78.78,1482.6,26.581,2.66E+05
78.783,1499,1.1808,11808
78.896,1487,29.233,2.92E+05
79.263,1482.6,19.248,1.92E+05
79.455,1503.2,21.741,2.17E+05
79.504,1496.5,20.108,2.01E+05
79.601,1509.9,24.646,2.46E+05
79.854,1539.9,1.1167,11167
79.868,1513.6,21.23,2.12E+05
80.563,1550.4,23.436,2.34E+05
80.63,1549,23.038,2.30E+05
81.051,1563.5,20.383,2.04E+05
81.175,1566.5,22.131,2.21E+05
81.21,1570,22.231,2.22E+05
81.255,1580.2,26.62,2.66E+05
81.574,1583.6,22.865,2.29E+05
81.612,1582.8,23.303,2.33E+05
81.7,1589.3,22.195,2.22E+05
81.93,1608,0.8127,8127
82.019,1602.5,26.388,2.64E+05
82.425,1628.5,29.096,2.91E+05
82.482,1623.3,25.423,2.54E+05
82.806,1631.8,24.253,2.43E+05
82.879,1646.3,29.403,2.94E+05
83.195,1644.5,24.026,2.40E+05
83.241,1653.8,27.949,2.79E+05
83.469,1658.6,24.27,2.43E+05
83.925,1673.6,19.346,1.93E+05
84.109,1707.3,1.1851,11851
84.133,1685.1,23.398,2.34E+05
84.163,1673.8,17.113,1.71E+05
84.465,1697.6,24.56,2.46E+05
84.54,1702.7,24.112,2.41E+05
84.675,1694.5,16.906,1.69E+05
84.688,1707.4,26.212,2.62E+05
84.793,1699.1,15.444,1.54E+05
84.963,1707.2,18.652,1.87E+05
85.308,1734.1,23.313,2.33E+05
85.382,1737.5,26.013,2.60E+05
85.549,1741.6,20.887,2.09E+05
85.571,1766.3,0.9855,9855
85.663,1743.3,22.742,2.27E+05
85.694,1754.6,25.685,2.57E+05
85.783,1772.3,1.2996,12996
86.026,1756.2,22.745,2.27E+05
86.294,1777.2,26.008,2.60E+05
86.422,1785.1,29.713,2.97E+05
86.444,1787.3,28.218,2.82E+05
86.487,1775.3,14.107,1.41E+05
86.511,1784,27.396,2.74E+05
86.776,1796,26.157,2.62E+05
86.823,1802.1,27.633,2.76E+05
86.853,1788.5,22.717,2.27E+05
86.94,1787.6,17.143,1.71E+05
87.01,1792.2,15.398,1.54E+05
87.255,1811.3,23.423,2.34E+05
87.434,1817.8,27.489,2.75E+05
87.452,1819.3,23.625,2.36E+05
87.492,1825.5,27.252,2.73E+05
87.606,1822.1,22.98,2.30E+05
87.655,1825,21.581,2.16E+05
87.66,1848.3,0.89336,8933.6
87.818,1832.2,22.706,2.27E+05
87.825,1833.1,23.602,2.36E+05
87.957,1838.3,22.933,2.29E+05
88.18,1841.2,17.489,1.75E+05
88.242,1844.9,19.187,1.92E+05
88.488,1859.3,22.044,2.20E+05
88.861,1883.9,25.279,2.53E+05
88.927,1871.4,18.704,1.87E+05
89.225,1888.8,23.626,2.36E+05
89.281,1899.6,22.7,2.27E+05
89.538,1914.9,0.88841,8884.1
89.615,1917.8,24.968,2.50E+05
89.648,1920.5,25.29,2.53E+05
89.656,1915.9,21.209,2.12E+05
89.703,1923.7,0.62919,6291.9
89.744,1906.2,17.554,1.76E+05
89.767,1911.6,20.53,2.05E+05
89.792,1920,22.572,2.26E+05
89.87,1932.8,28.156,2.82E+05
89.896,1931.6,26.281,2.63E+05
89.954,1926.4,25.93,2.59E+05
90.142,1935.9,21.006,2.10E+05
90.341,1932.3,19.455,1.95E+05
91.097,1973.4,0.76705,7670.5
91.101,1985.8,27.929,2.79E+05
91.188,1979.8,26.602,2.66E+05
91.204,1989.7,27.406,2.74E+05
91.257,1990.4,30.3,3.03E+05
91.384,1980.2,20.261,2.03E+05
91.457,1979.7,20.237,2.02E+05
91.55,2000.4,28.675,2.87E+05
91.554,1979.1,13.669,1.37E+05
91.588,2003.3,26.03,2.60E+05
91.652,2006.2,26.255,2.63E+05
91.728,2010.3,25.346,2.53E+05
91.739,2010,27.022,2.70E+05
91.796,2009.2,21.433,2.14E+05
91.844,2016.4,27.32,2.73E+05
91.855,2008.3,27.911,2.79E+05
91.981,2008.4,22.077,2.21E+05
92.011,1999.7,10.634,1.06E+05
92.054,2014.6,25.497,2.55E+05
92.113,2025.5,24.134,2.41E+05
92.175,2036.6,28.03,2.80E+05
92.257,2022.2,16.566,1.66E+05
92.382,2038.6,25.655,2.57E+05
92.4,2027.3,23.794,2.38E+05
92.612,2045.5,21.993,2.20E+05
92.736,2037.2,21.054,2.11E+05
92.787,2046.4,22.195,2.22E+05
92.841,2042.2,24.215,2.42E+05
93.519,2058.4,14.645,1.46E+05
93.572,2080,21.664,2.17E+05
93.774,2093.9,22.446,2.24E+05
93.829,2086.3,20.801,2.08E+05
93.914,2095.8,23.989,2.40E+05
94.009,2088.4,19.236,1.92E+05
