20.856,105.34,56.446,5.64E+05
48.344,569.81,53.065,5.31E+05
32.614,258.73,65.665,6.57E+05
28.51,197.21,43.555,4.36E+05
26.598,171.42,42.528,4.25E+05
18.887,86.398,53.758,5.38E+05
22.811,125.95,47.745,4.77E+05
30.625,228.17,65.559,6.56E+05
46.076,518.12,56.994,5.70E+05
22.16,119.23,44.86,4.49E+05
32.683,259.52,62.103,6.21E+05
52.918,684.27,55.738,5.57E+05
33.782,277.97,63.212,6.32E+05
24.464,145.25,55.365,5.54E+05
32.01,248.9,68.39,6.84E+05
33.097,265.89,66.423,6.64E+05
19.118,88.676,55.392,5.54E+05
52.994,683.63,73.044,7.30E+05
25.582,158.66,61.322,6.13E+05
22.183,119.3,45.097,4.51E+05
25.132,153.3,54.438,5.44E+05
13.141,41.596,53.274,5.33E+05
19.786,94.956,45.453,4.55E+05
18.409,81.882,46.372,4.64E+05
18.714,84.745,60.437,6.04E+05
26.201,166.95,48.309,4.83E+05
16.116,62.632,41.099,4.11E+05
36.634,326.44,63.805,6.38E+05
44.883,492.57,67.142,6.71E+05
17.552,74.828,47.108,4.71E+05
34.702,292.56,50.851,5.09E+05
22.558,123.3,55.484,5.55E+05
42.601,442.01,71.801,7.18E+05
15.838,60.501,49.548,4.95E+05
43.032,450.43,72.203,7.22E+05
24.08,140.74,57.804,5.78E+05
15.579,58.616,41.141,4.11E+05
24.714,148.26,62.168,6.22E+05
37.481,342.2,69.177,6.92E+05
35.251,302.23,68.403,6.84E+05
36.201,318.68,67.596,6.76E+05
29.42,210.52,57.877,5.79E+05
31.759,245.33,55.792,5.58E+05
235.81,13673,26.367,2.64E+05
31.025,234.38,64.371,6.44E+05
26.135,165.82,64.446,6.44E+05
40.095,390.96,71.496,7.15E+05
29.638,213.6,69.833,6.98E+05
36.088,317.13,69.563,6.96E+05
27.374,181.85,67.315,6.73E+05
38.016,351.43,71.705,7.17E+05
37.876,348.79,66.413,6.64E+05
48.429,571.68,70.983,7.10E+05
40.244,393.89,63.728,6.37E+05
35.165,301.09,62.584,6.26E+05
36.841,330.66,63.205,6.32E+05
37.857,349.19,69.97,7.00E+05
49.559,599.67,65.179,6.52E+05
36.316,321.11,65.349,6.53E+05
41.158,412.88,69.338,6.93E+05
34.405,287.87,69.736,6.97E+05
32.237,252.58,57.526,5.75E+05
57.414,806.9,53.607,5.36E+05
52.125,663.91,63.556,6.36E+05
46.091,517.89,69.513,6.95E+05
37.86,348.47,71.004,7.10E+05
32.105,250.37,52.249,5.22E+05
25.724,160.69,66.847,6.68E+05
61.581,925.52,58.352,5.84E+05
45.001,493.98,62.513,6.25E+05
34.211,284.81,54.082,5.41E+05
52.309,667.64,64.531,6.45E+05
34.199,283.68,52.373,5.24E+05
57.408,803.44,70.263,7.03E+05
15.733,59.693,47.77,4.78E+05
38.894,368.06,68.632,6.86E+05
1143.4,3.23E+05,38.42,3.84E+05
20.185,98.524,48.333,4.83E+05
14.995,54.135,52.705,5.27E+05
15.011,54.172,38.366,3.84E+05
46.025,515.8,67.934,6.79E+05
67.064,1093.9,70.888,7.09E+05
22.383,121.87,56.841,5.68E+05
20.44,101.1,53.907,5.39E+05
24.589,146.43,50.723,5.07E+05
17.951,77.857,56.379,5.64E+05
18.349,81.369,48.471,4.85E+05
22.392,121.96,53.196,5.32E+05
24.287,143.14,63.483,6.35E+05
22.72,125.19,61.935,6.19E+05
16.593,66.533,58.038,5.80E+05
20.937,106.32,66.593,6.66E+05
16.498,65.9,56.616,5.66E+05
26.982,176.69,62.085,6.21E+05
15.053,54.544,49.856,4.99E+05
16.255,63.882,56.53,5.65E+05
15.916,61.179,55.59,5.56E+05
45.829,510.47,71.121,7.11E+05
14.727,52.242,49.425,4.94E+05
19.023,87.758,59.82,5.98E+05
22.583,123.66,64.827,6.48E+05
21.907,116.33,66.056,6.61E+05
34.812,295.98,53.179,5.32E+05
22.815,126.78,56.936,5.69E+05
19.775,94.914,59.393,5.94E+05
26.835,175.5,58.582,5.86E+05
18.771,85.353,60.881,6.09E+05
22.415,121.77,65.253,6.53E+05
21.458,111.49,63.941,6.39E+05
21.019,107.08,60.627,6.06E+05
21.245,109.6,63.204,6.32E+05
21.532,112.35,65.681,6.57E+05
20.818,105.06,61.67,6.17E+05
34.887,296.51,54.239,5.42E+05
26.547,171.39,53.399,5.34E+05
40.372,397.91,49.529,4.95E+05
20.635,103.15,51.614,5.16E+05
18.59,83.679,61.689,6.17E+05
23.12,129.72,66.322,6.63E+05
25.548,158.81,59.958,6.00E+05
24.031,140.17,66.44,6.64E+05
23.475,133.82,64.827,6.48E+05
23.167,130.32,65.346,6.53E+05
21.731,114.59,56.219,5.62E+05
22.716,125.14,65.257,6.53E+05
48.29,570.61,63.959,6.40E+05
31.415,240.56,64.839,6.48E+05
