0.1551
0.02984
0.02582
0.021511
0.021438
0.019806
0.017882
0.01428
0.012692
0.011807
0.011155
0.0099749
0.0088902
0.0080376
0.0077251
0.0068936
0.0059663
0.0055701
0.0052736
0.0051077
0.0043118
0.0035781
0.0034485
0.0032779
0.0029851
0.0026818
0.0023621
0.002311
0.0019095
0.0016825
0.0014084
0.0013358
0.0012105
0.0010659
0.0010344
0.0010001
0.0007943
0.00071361
0.00062113
0.00046178
0.00044893
0.00043951
0.00033036
0.00027553
0.0002494
0.00019196
0.00016725
0.00010797
8.817e-05
5.6798e-05
