
0
0.40928
0.030392
1
0.37243
0
0.075755
0.0067116
1
0.06782
0
0.16373
0.028527
1
0.13143
0
0.061612
0.0092176
1
0.051086
0
0.0548
0.0064124
1
0.047395
0
0.086639
0.0092726
1
0.075794
0
0.17672
0.0078884
1
0.16693
0
0.056031
0.0079703
1
0.046944
0
0.12796
0.0098522
1
0.11613
0
0.066912
0.0041131
1
0.06179
0
0.094143
0.010505
1
0.081942
0
0.072047
0.0042485
1
0.066738
0
0.089267
0.009951
1
0.077709
0
0.1072
0.012121
1
0.0931
0
0.13948
0.0058157
1
0.13219
0
0.19591
0.017335
1
0.17556
0
0.096455
0.017064
1
0.07715
0
0.10697
0.0039194
1
0.10189
0
0.10668
0.0039512
1
0.10156
0
0.048125
0.0061116
1
0.041052
0
0.12152
0.015087
1
0.10406
