2.6828e-11,9.4009e-10,0,1
2.8127e-11,9.9664e-10,0,1
2.8642e-11,1.0066e-09,0,1
2.9773e-11,1.0261e-09,0,1
2.7111e-11,9.3211e-10,0,1
2.7705e-11,9.7548e-10,0,1
2.9731e-11,1.0264e-09,0,1
2.7612e-11,9.6668e-10,0,1
2.7657e-11,9.6712e-10,0,1
2.6775e-11,9.219e-10,0,1
2.739e-11,9.5571e-10,0,1
2.8614e-11,9.9188e-10,0,1
0,9.2287e-10,3.016e-11,1
0,9.2349e-10,3.0184e-11,1
0,9.2349e-10,3.0184e-11,1
0,9.2349e-10,3.0184e-11,1
0,9.2349e-10,3.0184e-11,1
2.7345e-11,9.5309e-10,0,1
4.1462e-11,1.2065e-09,0,1
0,4.43e-09,6.9601e-11,1
0,5.0421e-09,1.8585e-10,1
4.184e-11,2.5755e-09,0,1
2.2715e-11,2.1877e-09,0,1
1.668e-11,1.6256e-09,0,1
1.1437e-11,3.8191e-10,0,1
5.6456e-12,6.6514e-10,0,1
4.9024e-11,3.4446e-09,0,1
6.5929e-11,1.4973e-09,0,1
0,1.6294e-09,7.4536e-12,1
1.6885e-11,1.211e-09,0,1
3.5926e-11,1.036e-09,0,1
2.6051e-11,9.1546e-10,0,1
0,1.8543e-09,1.3297e-11,1
4.348e-12,2.7015e-09,0,1
5.3509e-11,1.2677e-09,0,1
2.4668e-11,9.0076e-10,0,1
7.5314e-11,2.6043e-09,0,1
0,1.272e-09,5.0743e-12,1
0,1.2681e-09,5.2801e-12,1
3.7343e-11,1.4053e-09,0,1
3.1172e-11,1.4899e-09,0,1
0,1.7898e-09,3.1122e-11,1
1.0666e-10,3.641e-09,0,1
0,2.7018e-09,2.3907e-12,1
7.4303e-10,3.7871e-08,0,1
0,3.0981e-09,1.1362e-10,1
0,2.9787e-09,1.0624e-10,1
0,3.7699e-09,8.4495e-11,1
0,5.5251e-09,2.3184e-10,1
0,4.1071e-09,9.7362e-11,1
0,4.0445e-09,9.4145e-11,1
0,5.6339e-09,2.5033e-10,1
0,7.6759e-09,2.7215e-10,1
0,5.0261e-09,1.8528e-10,1
0,4.6076e-09,7.2115e-11,1
0,9.2349e-10,3.0184e-11,1
0,7.1533e-09,3.1768e-10,1
0,9.2349e-10,3.0184e-11,1
0,3.1717e-09,1.1387e-10,1
0,5.9281e-09,1.2332e-10,1
0,1.0738e-08,3.1333e-10,1
0,1.0938e-08,3.0333e-10,1
0,7.7917e-09,2.8879e-10,1
0,1.0952e-08,3.0387e-10,1
0,7.8888e-09,2.9223e-10,1
0,1.1747e-08,3.8589e-10,1
0,1.2907e-08,6.3674e-10,1
0,7.7e-09,2.1269e-10,1
8.2072e-10,4.4324e-08,0,1
3.9835e-10,6.4077e-08,0,1
3.9793e-10,6.4011e-08,0,1
3.9804e-10,6.4029e-08,0,1
3.9804e-10,6.4029e-08,0,1
2.0221e-10,8.4437e-09,0,1
9.6435e-11,6.1287e-09,0,1
2.1355e-10,6.6086e-08,0,1
0,5.2838e-06,2.4683e-08,1
5.7418e-11,2.4007e-08,0,1
5.8985e-11,2.4324e-08,0,1
0,2.1145e-05,2.4599e-08,1
0,3.8298e-09,3.0184e-11,1
0,2.3389e-08,2.5448e-10,1
